Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production Tons,Average Employees,Labor Hours
2020,1519873,Bailey Creek,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40913",,Appalachia Central,151754,29,81227
2020,1519882,K-7,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"4th Gen Fuels, Llc.","252 Peach Lane, Wooten, KY 41776",,Appalachia Central,5162,3,4379
2020,1514335,Warrior Preparation Plant,Kentucky (West),Hopkins,Active,Underground,Independent Producer Operator,Preparation Plant,"Warrior Coal, Llc","57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,0,39,86152
2020,1517216,Cardinal,Kentucky (West),Hopkins,Active,Underground,Independent Producer Operator,Mine only,Warrior Coal Llc,"57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,3564441,423,875708
2020,1517059,Prep Plant # 1,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,Appalachia Central,0,2,2986
2020,1517059,Prep Plant # 1,Kentucky (East),Johnson,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,Appalachia Central,0,1,2986
2020,1519538,Job 5,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,"Ridgeline Coal, Llc","P.O. Box 1156, Grayson, KY 41257",,Appalachia Central,255944,28,68641
2020,1519548,Surface #4,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,Mine Rite Coal Co Inc,"190 Ky Rt 689 E, Flat Gap, KY 41219",,Appalachia Central,54342,13,32608
2020,1519748,Jf Aml Stabilization And Recla,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,"Jigsaw Enterprises, Llc","190 Left Fork Island Creek, Pikeville, KY 41501",,Appalachia Central,85412,15,25625
2020,1516858,Pioneer Preparation Plant,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Preparation Plant,B&w Resources Inc.,"300 Liperote Way, London, KY 40741",,Appalachia Central,0,11,26507
2020,1518793,#1,Kentucky (East),Knott,Active,Underground,Independent Producer Operator,Mine only,"Adella Coal, Inc","P.O. Box 1324, Hindman, KY 41822",,Appalachia Central,60829,15,23438
2020,1519644,Highwall Miner #12,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,194490,6,14006
2020,1519766,Alum Cave #17,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,B&w Resources Inc.,"300 Liperote Way, London, KY 40741",,Appalachia Central,307381,38,94915
2020,1519871,Highwall Miner #2,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,81704,7,15144
2020,4609535,Auger A-1,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Denali Energy Group, Llc","1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,2362,2,730
2020,1517871,Oam#40,Kentucky (East),Knox,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Orr Auger Mining, Llc","P.O. Box 760, London, KY 40743",,Appalachia Central,23420,2,2685
2020,1518426,Mine #5,Kentucky (East),Knox,Active,Underground,Operating Subsidiary,Mine only,"Alden Resources, Llc","332 West Cumberland Gap Parkwa, Corbin, KY 40701",,Appalachia Central,43759,26,55543
2020,1519187,Shm-10,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,31092,4,7123
2020,1519324,Mountainside Wash Plant,Kentucky (East),Knox,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Mountainside Coal Company Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,0,6,9504
2020,1519864,Bryants Store Mine,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,29620,14,23849
2020,1519877,Remcoal Inc. #1,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Remcoal, Inc.","P.O. Box 1234, Williamsburg, KY 40769",,Appalachia Central,27543,3,7680
2020,1512753,Calvary No 81,Kentucky (East),Leslie,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Co,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,305906,117,251343
2020,1519441,Aces Branch Mine #9,Kentucky (East),Leslie,Temporarily closed,Surface,Independent Producer Operator,Mine only,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,83591,17,39539
2020,1519808,Hyden Development East #1,Kentucky (East),Leslie,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Hyden Development East,"P.O. Box 915, Hyden, KY 41719",,Appalachia Central,167545,21,51615
2020,1519825,Stinnett,Kentucky (East),Leslie,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,186300,29,85097
2020,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Sapphire Coal Company,"147 Big Blue Boulevard, Whitesburg, KY 41858",,Appalachia Central,0,1,1165
2020,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Sapphire Coal Company,"147 Big Blue Boulevard, Whitesburg, KY 41858",,Appalachia Central,0,2,4661
2020,1519770,No. 4,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Phelps Energy And Resources Ll,"155 Mccoy Caney Road, Phelps, KY 41553",,Appalachia Central,2407,4,4250
2020,1519872,Trace Fork,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Mark Energy, Llc","8880 Cedar Springs Lane Suite, Knoxville, TN 37923",,Appalachia Central,50660,10,24168
2020,1519806,Poplar Grove Mine,Kentucky (West),Mclean,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Hartshorne Mining Llc,"501 Whobry Road, Calhoun, KY 42327",,Illinois Basin,260370,56,53492
2020,1519828,Poplar Grove Preparation Plant,Kentucky (West),Mclean,Permanently abandoned,Underground,Independent Producer Operator,Preparation Plant,Pollard Management Group Of Ke,"P.O. Box 483, Madisonville, KY 42431",,Illinois Basin,0,9,7787
2020,1506268,Pevler Plant,Kentucky (East),Martin,"Active, men working, not producing",Surface,Contractor,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,Appalachia Central,0,2,2625
2020,1506268,Pevler Plant,Kentucky (East),Martin,"Active, men working, not producing",Underground,Contractor,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,Appalachia Central,0,2,2624
2020,1514324,Pontiki Plant,Kentucky (East),Martin,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,8,11232
2020,1519823,White Oak,Kentucky (East),Martin,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,47407,15,18879
2020,1519824,Aldridge,Kentucky (East),Martin,Active,Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,91739,7,9227
2020,1519846,Advanced Restoration Technolog,Kentucky (East),Morgan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Option Land Development Llc,"2073 Lakeside Drive, Lexington, KY 40502",,Appalachia Central,9356,4,6731
2020,1519356,Parkway Refuse,Kentucky (West),Muhlenberg,Active,Underground,Independent Producer Operator,Preparation Plant,Muhlenberg County Coal Resourc,"407 Brown Rd., Madisonville, KY 42431",,Illinois Basin,0,33,89388
2020,1519744,Pride,Kentucky (West),Muhlenberg,Active,Underground,Independent Producer Operator,Mine only,Muhlenberg County Coal Resourc,"2802 River Haul Rd, Central City, KY 42330",,Illinois Basin,2120338,207,571775
2020,1519345,Genesis Plant And River Loadou,Kentucky (West),Ohio,Active,Underground,Independent Producer Operator,Preparation Plant,Muhlenberg County Coal Resourc,"407 Brown Road, Madisonville, KY 42431",,Illinois Basin,0,14,21101
2020,1519535,Genesis,Kentucky (West),Ohio,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Kentucky Land Resources, Inc.","175 Mantanzas Road, Centertown, KY 42328",,Illinois Basin,251094,37,92537
2020,1505485,Preparation Plant,Kentucky (East),Perry,Active,Surface,Contractor,Preparation Plant,Perry County Resources,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,0,1,1898
2020,1505485,Preparation Plant,Kentucky (East),Perry,Active,Underground,Contractor,Preparation Plant,Perry County Resources,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,0,7,11661
2020,1509636,No. 77,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,278179,56,118585
2020,1513495,Kentucky River Loading,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Preparation Plant,Pine Branch Mining Llc,"3228 Summit Square Place Suite, Lexington, KY 40509",,Appalachia Central,0,9,22363
2020,1516520,No. 76  Plant,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Preparation Plant,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,0,38,75451
2020,1518565,Bear Branch 2,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,Blue Diamond Mining Llc,"935 Hwy 317, Neon, KY 41840",,Appalachia Central,100636,25,43032
2020,1518837,A24,Kentucky (East),Perry,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Hendrickson Equipment, Inc.","29 Porter Hill, Box 293, Stanville, Ky, KY 41659",,Appalachia Central,6367,2,672
2020,1518966,East Mac & Nellie,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"3228 Summit Square Place Suite, Lexington, KY 40509",,Appalachia Central,937145,104,253357
2020,1519068,Liberty Management #8,Kentucky (East),Perry,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Liberty Management, Llc","P.O. Box 100, Ary, KY 41712",,Appalachia Central,24767,6,11495
2020,1519281,#1,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,"Ki-Coal, Inc.","P.O. Box 191, Leburn, KY 41831",,Appalachia Central,6439,5,3240
2020,1519405,Orchard Branch Mine No. 89,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,341939,79,169909
2020,1519419,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",,Appalachia Central,35678,11,13187
2020,1511162,Plant No. 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,5,8613
2020,1511162,Plant No. 1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,12,22147
2020,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Arc Jamboree, Llc","265 Hambley Blvd., Suite 200, Pikeville, KY 41501",,Appalachia Central,0,6,17591
2020,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Arc Kentucky Resources, Llc","265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,12,26051
2020,1515215,# 5,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,78199,28,64649
2020,1516470,Burke Branch Tipple,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Virgie Clean Mining, Llc","6920 Ky Highway 610 W, Myra, KY 41537",,Appalachia Central,0,22,41903
2020,1516734,Ce#2,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,1,1799
2020,1516734,Ce#2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,37,88144
2020,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,Mc Mining Llc,"4126 State Highway 194 W, Pilgrim, KY 41501",,Appalachia Central,0,30,59829
2020,1518001,Blackberry #1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Prosper Energy, Llc","60 Davin Street, Pikeville, KY 41501",,Appalachia Central,37760,12,20375
2020,1518015,Bent Mountain Surface Mine #2,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Fr Performance Llc,"327 Huckleberry Lane, London, KY 40744",,Appalachia Central,16537,3,600
2020,1518040,Bevins Branch Surface,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Hwy 610 W, Myra, KY 41537",,Appalachia Central,8998,15,30067
2020,1518050,No. 2,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,New Age Mining Llc,"1020 Ky Route 122, Martin, KY 41659",,Appalachia Central,23186,12,14690
2020,1518442,Salem Auger No. 54,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Hwy 610 W, Jenkins, KY 41537",,Appalachia Central,1412,2,516
2020,1518644,Salem Auger No. 28,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Hwy 610 West, Jenkins, KY 41537",,Appalachia Central,2024,2,500
2020,1518730,Metech 102,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,22794,6,4166
2020,1518737,Auger No. 29,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,Resource Management & Recovery,"P.O. Box 3124, Wise, VA 24293",,Appalachia Central,15235,2,4804
2020,1518911,Mine #28,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Arc Kentucky Resources, Llc","P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,60644,28,44327
2020,1518943,Mine No 5,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Falcon Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,77454,18,43780
2020,1518946,Job #49,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Hwy 610 W, Jenkins, KY 41537",,Appalachia Central,104167,28,53043
2020,1519094,Center Creek Mine,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,C S & S Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,66154,19,49677
2020,1519280,No 4,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",,Appalachia Central,78547,19,40448
2020,1519396,Persimmon Branch Surface Mine,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","23956 State  Highway 194e, Feds Creek, KY 41524",,Appalachia Central,99218,24,44827
2020,1519475,Beech Creek Surface Mine #2,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,Fr Performance Llc,"327 Huckleberry Lane, London, KY 40744",,Appalachia Central,81656,20,43480
2020,1519515,Mine #4,Kentucky (East),Pike,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Excel Mining, Llc.","4168 State Highway 194 West, Pikeville, KY 41501",,Appalachia Central,149741,70,135486
2020,1519658,A23 Job 58,Kentucky (East),Pike,Temporarily closed,Surface,Independent Producer Operator,Mine only,Virgie Clean Mining Llc,"P.O. Box 396, Litt Carr, KY 41834",,Appalachia Central,2166,2,322
2020,1519684,Phoenix,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Jet Coal Co Inc,"P.O. Box 276, Virgie, KY 41572",,Appalachia Central,125927,47,93091
2020,1519760,Job #58,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,43598,20,16548
2020,1519776,No.4,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Trump Energy, Corp.","6920 Hwy 610 West, Myra, KY 41537",,Appalachia Central,17100,10,14923
2020,1519784,No.7,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Ab&j Coal Company, Inc.","P.O. Box 863, Grundy, VA 24614",,Appalachia Central,96218,24,53141
2020,1519799,Fedscreek Surface,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"P B Dirt Movers, Inc","P.O. Box 10, Big Rock, VA 24603",,Appalachia Central,62880,6,14950
2020,1519838,Excel #5,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Excel Mining,"4126 State Highway 194 West, Pikeville, KY 41501",,Appalachia Central,369240,79,149524
2020,1519842,Paw Paw 2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,386635,101,225679
2020,1519847,Netley Branch,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Podium Mining Llc,"5263 State Highway 194e, Kimper, KY 41539",,Appalachia Central,6000,14,4480
2020,1519863,Mine 219,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,Raven Coal Llc,"433 Esco Road, Pikeville, KY 41501",,Appalachia Central,42146,9,22161
2020,1503178,River View Facilities,Kentucky (West),Union,Active,Underground,Independent Producer Operator,Preparation Plant,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,0,64,137415
2020,1519374,River View Mine,Kentucky (West),Union,Active,Underground,Independent Producer Operator,Mine only,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,9412068,733,1628436
2020,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Surface,Operating Subsidiary,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,18,32651
2020,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Underground,Operating Subsidiary,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,15,26714
2020,1519585,Oam #30,Kentucky (East),Whitley,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Orr Auger Mining, Llc","P.O. Box 3234, London, KY 40743",,Appalachia Central,5126,2,796
2020,1519819,Chm 48,Kentucky (East),Whitley,Active,Surface,Independent Producer Operator,Mine only,"Contract Highwall Mining, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,190275,9,22119
2020,1519854,King Mountain Mine,Kentucky (East),Whitley,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,23599,22,45942
2020,1519856,Josie No. 3,Kentucky (East),Whitley,Active,Surface,Independent Producer Operator,Mine only,"American Highwall Mining, Llc","P.O. Box 1539, Chilhowie, VA 24319",,Appalachia Central,2675,12,23971
2020,1519865,Wilburn,Kentucky (East),Whitley,Temporarily closed,Surface,Independent Producer Operator,Mine only,Wilburn And Sons,"P.O. Box 562, Lily, KY 40740",,Appalachia Central,115,4,360
2020,1601031,Dolet Hills Lignite Company,Louisiana,De Soto,Active,Surface,Independent Producer Operator,Mine only,Dolet Hills Lignite Company Ll,"2002 Crow Lane, Pelican, LA 71063",,Interior,455541,93,191958
2020,1601499,Five Forks Mine,Louisiana,Natchitoches,Active,Surface,Operating Subsidiary,Mine only,Demery Resources Company,"839 Five Forks Road, Saline, LA 71070",,Interior,221041,32,64487
2020,1800133,Cabin Run,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winners View Terrace, Frostburg, MD 21532",,Appalachia Northern,210740,12,28009
2020,1800391,No 1 Strip,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Beechwood Coal Llc,"19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,35448,9,19285
2020,1800529,Cobra No 1,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Cobra Mining Inc,"P.O. Box 356, Barton, MD 21521",,Appalachia Northern,25804,9,13822
2020,1800713,Job #3,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Tri-Star Mining Inc,"2278 Michael Rd. / P.O. Box 33, Barton, MD 21521",,Appalachia Northern,190277,33,72383
2020,1800752,Federal Hill Mine,Maryland,Allegany,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,8536,2,1252
2020,1800769,Carlos Surface,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winners View Terrace, Frotsburg, MD 21532",,Appalachia Northern,119277,13,30111
2020,1800776,Walker Mine,Maryland,Allegany,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winnders Farm Road, Frostburg, MD 21532",,Appalachia Northern,14122,2,2423
2020,1800372,No 1 Strip,Maryland,Garrett,Temporarily closed,Surface,Independent Producer Operator,Mine only,G & S Coal Company Inc,"P.O. Box 185, Bloomington, MD 21523",,Appalachia Northern,1101,4,4319
2020,1800630,#1 Strip,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Pine Mountain Coal Company, In","15615 Raynor Hill Drive Sw, Frostburg, MD 21532",,Appalachia Northern,2406,5,8888
2020,1800671,Mettiki General,Maryland,Garrett,Active,Underground,Operating Subsidiary,Preparation Plant,Mettiki Coal Llc,"293 Table Rock Rd, Oakland, MD 21550",,Appalachia Northern,0,39,79802
2020,1800765,No. 1 Surface,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Savage Mountain Minerals, Inc.","447 Happy Hills Lane, Frostburg, MD 21532",,Appalachia Northern,22955,7,12662
2020,1800780,Casselman Mine,Maryland,Garrett,Active,Underground,Independent Producer Operator,Mine only,"Maryland Energy Resources, Llc","P.O. Box 149, Friedens, PA 15541",,Appalachia Northern,523490,91,191608
2020,2200690,Red Hills Mine,Mississippi,Choctaw,Active,Surface,Operating Subsidiary,Mine only,Mississippi Lignite Mining Com,"1000 Mcintire Rd, Ackerman, MS 39735",,Interior,2587165,194,392938
2020,2302262,Foster South,Missouri,Bates,Active,Surface,Independent Producer Operator,Mine only,Continental Coal Inc,"10801 Mastin, Suite 920, Overland Park, KS 66210",,Interior,158739,12,24924
2020,2400839,Decker Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Decker Coal Company,"P.O. Box 12, Decker, MT 59025",United Mine Workers Of America,Powder River Basin,3212932,145,332408
2020,2400910,Absaloka Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Absaloka Mining L,"P.O. Box 449, Hardin, MT 59034",International Union Of Operation Engineers,Powder River Basin,2082588,100,168836
2020,2401457,Spring Creek Coal Company,Montana,Big Horn,Active,Surface,Independent Producer Operator,Mine only,Navajo Transitional Energy Com,"P.O. Box 67, Decker, MT 59025",,Powder River Basin,9513255,240,460581
2020,2402703,Wolf Mountain Coal-Spring Cree,Montana,Big Horn,Active,Surface,Independent Producer Operator,Preparation Plant,"Wolf Mountain Coal, Inc.","P.O. Box 6206, Sheridan, WY 82801",,Powder River Basin,0,11,15572
2020,2401950,Bull Mountains Mine No 1,Montana,Musselshell,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Signal Peak Energy Llc,"100 Portal Dr, Roundup, MT 59072",,Western,6022919,258,551711
2020,2400106,Savage Mine,Montana,Richland,Active,Surface,Operating Subsidiary,Mine only,Westmoreland Savage Mining Llc,"P.O. Box 30, Savage, MT 59262",International Union Of Operation Engineers,Western,274389,11,21682
2020,2401747,Rosebud Mine & Crusher/Conveyo,Montana,Rosebud,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Rosebud Mining Ll,"P.O. Box 99, Colstrip, MT 59323",International Union Of Operation Engineers,Powder River Basin,5315470,337,583103
2020,2902257,El Segundo,New Mexico,Mckinley,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"El Segundo Coal Company, Llc","P.O. Box 757, Grants, NM 87020",,Western,4554536,260,502556
2020,2900097,Navajo Mine,New Mexico,San Juan,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Bisti Fuels Company Llc,"P.O. Box 3767, Farmington, NM 87499",International Union Of Operation Engineers,Western,4448874,370,726500
2020,2902170,San Juan Mine 1,New Mexico,San Juan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Westmoreland San Juan Mining L,"P.O. Box 561, Waterflow, NM 87421",International Union Of Operation Engineers,Western,1245714,202,454632
2020,3200491,Falkirk Mine,North Dakota,Mclean,Active,Surface,Operating Subsidiary,Mine only,Falkirk Mining Company,"P.O. Box 1087, Underwood, ND 58576",,Western,7261161,449,865337
2020,3200043,Beulah Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Beulah Mining Llc,"P.O. Box 99, Colstrip, MT 59323",United Mine Workers Of America,Western,435636,35,69166
2020,3200595,Freedom Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine only,The Coteau Properties Company,"204 61 Ave. Sw, Beulah, ND 58523",,Western,12592297,449,879723
2020,3201028,Coyote Creek Mine,North Dakota,Mercer,Active,Surface,Independent Producer Operator,Mine only,"Coyote Creek Mining Company, L","6502 17th St Sw, Zap, ND 58580",,Western,1980470,113,216333
2020,3200218,Center Mine,North Dakota,Oliver,Active,Surface,Independent Producer Operator,Mine only,"Bni Coal, Ltd","2360 35th Ave Sw, Center, ND 58530",International Brotherhood Of Electrical Workers,Western,4168628,177,332966
2020,3200727,Center Coal Company,North Dakota,Oliver,Active,Surface,Independent Producer Operator,Preparation Plant,Center Coal Co-Div/General Ind,"P.O. Box 820, Dickinson, ND 58602",,Western,0,2,3299
2020,3200727,Center Coal Company,North Dakota,Oliver,Active,Underground,Independent Producer Operator,Preparation Plant,Center Coal Co-Div/General Ind,"P.O. Box 820, Dickinson, ND 58602",,Western,0,2,3298
2020,3300965,Ccu Belmont Strip,Ohio,Belmont,Active,Surface,Independent Producer Operator,Mine only,Ccu Coal And Construction Llc,"544 Chestnut St, Coshocton, OH 43812",,Appalachia Northern,217888,40,85644
